indekss,iela,ielas numurs,novads,pilsēta,pagasts,ciems
LV-4601,Krustpils iela,12A,,Rēzekne,,
LV-4601,Krāslavas iela,4,,Rēzekne,,
LV-4601,Krāslavas iela,4B,,Rēzekne,,
LV-4601,Krāslavas iela,6,,Rēzekne,,
LV-4601,Krāslavas iela,6A,,Rēzekne,,
LV-4601,Krāslavas iela,9,,Rēzekne,,
LV-4601,Krāslavas iela,11,,Rēzekne,,
LV-4601,Krāsotāju iela,3,,Rēzekne,,
LV-4601,Krāsotāju iela,4,,Rēzekne,,
LV-4601,Krāsotāju iela,5,,Rēzekne,,
LV-4601,Krāsotāju iela,6,,Rēzekne,,
LV-4601,Krāsotāju iela,7,,Rēzekne,,
LV-4601,Krāsotāju iela,8,,Rēzekne,,
LV-4601,Krāsotāju iela,9,,Rēzekne,,
LV-4601,Krāsotāju iela,10,,Rēzekne,,
LV-4601,Krāsotāju iela,12,,Rēzekne,,
LV-4601,Krāsotāju iela,15,,Rēzekne,,
LV-4601,Krāsotāju iela,17,,Rēzekne,,
LV-4601,Krāsotāju iela,18,,Rēzekne,,
LV-4601,Krāsotāju iela,20,,Rēzekne,,
LV-4601,Krāsotāju iela,21,,Rēzekne,,
LV-4601,Krāsotāju iela,22,,Rēzekne,,
LV-4601,Krāsotāju iela,24,,Rēzekne,,
LV-4601,Kuldīgas iela,4,,Rēzekne,,
LV-4601,Kuldīgas iela,6,,Rēzekne,,
LV-4601,Kuldīgas iela,9,,Rēzekne,,
LV-4601,Kuldīgas iela,9A,,Rēzekne,,
LV-4601,Kuldīgas iela,11,,Rēzekne,,
LV-4601,Kuldīgas iela,14,,Rēzekne,,
LV-4601,Kuldīgas iela,16,,Rēzekne,,
LV-4601,Kuldīgas iela,18,,Rēzekne,,
LV-4601,Kuldīgas iela,19,,Rēzekne,,
LV-4601,Kuldīgas iela,21,,Rēzekne,,
LV-4601,Kuldīgas iela,22,,Rēzekne,,
LV-4601,Kuldīgas iela,24,,Rēzekne,,
LV-4601,Kuldīgas iela,27,,Rēzekne,,
LV-4601,Kuldīgas iela,31,,Rēzekne,,
LV-4601,Kuldīgas iela,33,,Rēzekne,,
LV-4601,Kuldīgas iela,43,,Rēzekne,,
LV-4601,Kuldīgas iela,44,,Rēzekne,,
LV-4601,Kuldīgas iela,45,,Rēzekne,,
LV-4601,Kuldīgas iela,47,,Rēzekne,,
LV-4601,Kuldīgas iela,62,,Rēzekne,,
LV-4601,Kuldīgas iela,64,,Rēzekne,,
LV-4601,Kuldīgas iela,68,,Rēzekne,,
LV-4601,Kuldīgas iela,68A,,Rēzekne,,
LV-4601,Kuldīgas iela,70,,Rēzekne,,
LV-4601,Kūdras iela,1,,Rēzekne,,
LV-4601,Kūdras iela,2,,Rēzekne,,
LV-4601,Kūdras iela,3,,Rēzekne,,
LV-4601,Kūdras iela,4,,Rēzekne,,
LV-4601,Kūdras iela,5,,Rēzekne,,
LV-4601,Kūdras iela,6,,Rēzekne,,
LV-4601,Kūdras iela,7,,Rēzekne,,
LV-4601,Kūdras iela,8,,Rēzekne,,
LV-4601,Kūdras iela,9,,Rēzekne,,
LV-4601,Kūdras iela,10,,Rēzekne,,
LV-4601,Kūdras iela,11,,Rēzekne,,
LV-4601,Kūdras iela,12,,Rēzekne,,
LV-4601,Kūdras iela,13,,Rēzekne,,
LV-4601,Kūdras iela,14,,Rēzekne,,
LV-4601,Kūdras iela,15,,Rēzekne,,
LV-4601,Kūdras iela,16,,Rēzekne,,
LV-4601,Kūdras iela,17,,Rēzekne,,
LV-4601,Kūdras iela,18,,Rēzekne,,
LV-4601,Kūdras iela,19,,Rēzekne,,
LV-4601,Kūdras iela,20,,Rēzekne,,
LV-4601,Kūdras iela,20A,,Rēzekne,,
LV-4601,Kūdras iela,21,,Rēzekne,,
LV-4601,Kūdras iela,22,,Rēzekne,,
LV-4601,Kūdras iela,22A,,Rēzekne,,
LV-4601,Kūdras iela,24,,Rēzekne,,
LV-4601,Kūdras iela,26,,Rēzekne,,
LV-4601,Kūdras iela,28,,Rēzekne,,
LV-4601,Kūdras iela,28A,,Rēzekne,,
LV-4601,Kūdras iela,30,,Rēzekne,,
LV-4601,Kūdras iela,32,,Rēzekne,,
LV-4601,Lakstīgalu iela,1,,Rēzekne,,
LV-4601,Lakstīgalu iela,3,,Rēzekne,,
LV-4601,Lakstīgalu iela,4,,Rēzekne,,
LV-4601,Lakstīgalu iela,9,,Rēzekne,,
LV-4601,Lakstīgalu iela,10,,Rēzekne,,
LV-4601,Lakstīgalu iela,11,,Rēzekne,,
LV-4601,Lakstīgalu iela,12,,Rēzekne,,
LV-4601,Lakstīgalu iela,13,,Rēzekne,,
LV-4601,Lakstīgalu iela,14,,Rēzekne,,
LV-4601,Lakstīgalu iela,15,,Rēzekne,,
LV-4601,Lakstīgalu iela,16,,Rēzekne,,
LV-4601,Lakstīgalu iela,17,,Rēzekne,,
LV-4601,Lakstīgalu iela,19,,Rēzekne,,
LV-4601,Lapu iela,4,,Rēzekne,,
LV-4601,Lapu iela,5,,Rēzekne,,
LV-4601,Lapu iela,6,,Rēzekne,,
LV-4601,Latgales iela,2,,Rēzekne,,
LV-4601,Latgales iela,15,,Rēzekne,,
LV-4601,Latgales iela,17,,Rēzekne,,
LV-4601,Latgales iela,17A,,Rēzekne,,
LV-4601,Latgales iela,17B,,Rēzekne,,
LV-4601,Latgales iela,18,,Rēzekne,,
LV-4601,Latgales iela,19,,Rēzekne,,
LV-4601,Latgales iela,20,,Rēzekne,,
LV-4601,Latgales iela,20A,,Rēzekne,,
LV-4601,Latgales iela,22,,Rēzekne,,
LV-4601,Latgales iela,23,,Rēzekne,,
LV-4601,Latgales iela,23A,,Rēzekne,,
LV-4601,Latgales iela,26,,Rēzekne,,
LV-4601,Latgales iela,27,,Rēzekne,,
LV-4601,Latgales iela,28,,Rēzekne,,
LV-4601,Latgales iela,29,,Rēzekne,,
LV-4601,Latgales iela,29A,,Rēzekne,,
LV-4601,Latgales iela,30,,Rēzekne,,
LV-4601,Latgales iela,32,,Rēzekne,,
LV-4601,Latgales iela,33,,Rēzekne,,
LV-4601,Latgales iela,35,,Rēzekne,,
LV-4601,Latgales iela,36,,Rēzekne,,
LV-4601,Latgales iela,37,,Rēzekne,,
LV-4601,Latgales iela,38,,Rēzekne,,
LV-4601,Latgales iela,39,,Rēzekne,,
LV-4601,Latgales iela,39A,,Rēzekne,,
LV-4601,Latgales iela,40,,Rēzekne,,
LV-4601,Latgales iela,40A,,Rēzekne,,
LV-4601,Latgales iela,41,,Rēzekne,,
LV-4601,Latgales iela,41A,,Rēzekne,,
LV-4601,Latgales iela,42,,Rēzekne,,
LV-4601,Latgales iela,50,,Rēzekne,,
LV-4601,Latgales iela,50A,,Rēzekne,,
LV-4601,Latgales iela,50B,,Rēzekne,,
LV-4601,Latgales iela,51,,Rēzekne,,
LV-4601,Latgales iela,52,,Rēzekne,,
LV-4601,Latgales iela,52A,,Rēzekne,,
LV-4601,Latgales iela,54,,Rēzekne,,
LV-4601,Latgales iela,56,,Rēzekne,,
LV-4601,Latgales iela,63,,Rēzekne,,
LV-4601,Latgales iela,65A,,Rēzekne,,
LV-4601,Latgales iela,67,,Rēzekne,,
LV-4601,Latgales iela,69,,Rēzekne,,
LV-4601,Latgales iela,70,,Rēzekne,,
LV-4601,Latgales iela,71,,Rēzekne,,
LV-4601,Latgales iela,72,,Rēzekne,,
LV-4601,Latgales iela,74,,Rēzekne,,
LV-4601,Latgales iela,75,,Rēzekne,,
LV-4601,Latgales iela,76,,Rēzekne,,
LV-4601,Latgales iela,77,,Rēzekne,,
LV-4601,Latgales iela,78,,Rēzekne,,
LV-4601,Latgales iela,79,,Rēzekne,,
LV-4601,Latgales iela,80A,,Rēzekne,,
LV-4601,Latgales iela,82,,Rēzekne,,
LV-4601,Latgales iela,87,,Rēzekne,,
LV-4601,Latgales iela,88,,Rēzekne,,
LV-4601,Latgales iela,88A,,Rēzekne,,
LV-4601,Latgales iela,88B,,Rēzekne,,
LV-4601,Latgales iela,90,,Rēzekne,,
LV-4601,Latgales iela,93,,Rēzekne,,
LV-4601,Latgales iela,95,,Rēzekne,,
LV-4601,Latgales iela,96,,Rēzekne,,
LV-4601,Latgales iela,97,,Rēzekne,,
LV-4601,Latgales iela,98,,Rēzekne,,
LV-4601,Latgales iela,99A,,Rēzekne,,
LV-4601,Latgales iela,100,,Rēzekne,,
LV-4601,Latgales iela,102,,Rēzekne,,
LV-4601,Latgales iela,103,,Rēzekne,,
LV-4601,Latgales iela,104,,Rēzekne,,
LV-4601,Latgales iela,106A,,Rēzekne,,
LV-4601,Latgales iela,107A,,Rēzekne,,
LV-4601,Latgales iela,108,,Rēzekne,,
LV-4601,Latgales iela,109,,Rēzekne,,
LV-4601,Latgales iela,110,,Rēzekne,,
LV-4601,Latgales iela,110A,,Rēzekne,,
LV-4601,Lauku iela,1,,Rēzekne,,
LV-4601,Lauku iela,2,,Rēzekne,,
LV-4601,Lauku iela,2A,,Rēzekne,,
LV-4601,Lauku iela,4,,Rēzekne,,
LV-4601,Lauku iela,4A,,Rēzekne,,
LV-4601,Lauku iela,5,,Rēzekne,,
LV-4601,Lauku iela,6,,Rēzekne,,
LV-4601,Lauku iela,7,,Rēzekne,,
LV-4601,Lauku iela,7A,,Rēzekne,,
LV-4601,Lauku iela,8,,Rēzekne,,
LV-4601,Lauku iela,8A,,Rēzekne,,
LV-4601,Lauku iela,10,,Rēzekne,,
LV-4601,Lauku iela,11A,,Rēzekne,,
LV-4601,Lauku iela,12,,Rēzekne,,
LV-4601,Lauku iela,13,,Rēzekne,,
LV-4601,Lauku iela,14,,Rēzekne,,
LV-4601,Lauku iela,15,,Rēzekne,,
LV-4601,Lauku iela,15B,,Rēzekne,,
LV-4601,Lauku iela,16,,Rēzekne,,
LV-4601,Lauku iela,17B,,Rēzekne,,
LV-4601,Lauku iela,19,,Rēzekne,,
LV-4601,Lauku iela,21,,Rēzekne,,
LV-4601,Lauku iela,21A,,Rēzekne,,
LV-4601,Lauku iela,21B,,Rēzekne,,
LV-4601,Lauku iela,22,,Rēzekne,,
LV-4601,Lauku iela,23,,Rēzekne,,
LV-4601,Lauku iela,26,,Rēzekne,,
LV-4601,Lauku iela,27,,Rēzekne,,
LV-4601,Lauku iela,28,,Rēzekne,,
LV-4601,Lauku iela,29,,Rēzekne,,
LV-4601,Lauku iela,30,,Rēzekne,,
LV-4601,Lauku iela,32,,Rēzekne,,
LV-4601,Lauku iela,34,,Rēzekne,,
LV-4601,Lauku iela,36,,Rēzekne,,
LV-4601,Lauku iela,38,,Rēzekne,,
LV-4601,Lauku iela,40,,Rēzekne,,
LV-4601,Lauku iela,42,,Rēzekne,,
LV-4601,Lauku iela,44,,Rēzekne,,
LV-4601,Lauku iela,46,,Rēzekne,,
LV-4601,Lauku iela,48,,Rēzekne,,
LV-4601,Lauku iela,54,,Rēzekne,,
LV-4601,Liepu iela,2,,Rēzekne,,
LV-4601,Liepu iela,3,,Rēzekne,,
LV-4601,Liepu iela,4,,Rēzekne,,
LV-4601,Liepu iela,5A,,Rēzekne,,
LV-4601,Liepu iela,6,,Rēzekne,,
LV-4601,Liepu iela,7,,Rēzekne,,
LV-4601,Liepu iela,7A,,Rēzekne,,
LV-4601,Liepu iela,8,,Rēzekne,,
LV-4601,Liepu iela,10,,Rēzekne,,
LV-4601,Liepu iela,10A,,Rēzekne,,
LV-4601,Liepu iela,11,,Rēzekne,,
LV-4601,Liepu iela,12,,Rēzekne,,
LV-4601,Liepu iela,14,,Rēzekne,,
LV-4601,Liepu iela,16,,Rēzekne,,
LV-4601,Liepu iela,17,,Rēzekne,,
LV-4601,Liepu iela,18,,Rēzekne,,
LV-4601,Liepu iela,19,,Rēzekne,,
LV-4601,Liepu iela,20,,Rēzekne,,
LV-4601,Liepu iela,21,,Rēzekne,,
LV-4601,Liepu iela,22,,Rēzekne,,
LV-4601,Liepu iela,24,,Rēzekne,,
LV-4601,Liepu iela,25,,Rēzekne,,
LV-4601,Liepu iela,26,,Rēzekne,,
LV-4601,Liepu iela,27,,Rēzekne,,
LV-4601,Liepu iela,28,,Rēzekne,,
LV-4601,Liepu iela,30,,Rēzekne,,
LV-4601,Liepu iela,31A,,Rēzekne,,
LV-4601,Liepu iela,31B,,Rēzekne,,
LV-4601,Liepu iela,31C,,Rēzekne,,
LV-4601,Liepu iela,32,,Rēzekne,,
LV-4601,Liepu iela,33,,Rēzekne,,
LV-4601,Liepu iela,33A,,Rēzekne,,
LV-4601,Liepu iela,33B,,Rēzekne,,
LV-4601,Liepu iela,34,,Rēzekne,,
LV-4601,Liepu iela,35,,Rēzekne,,
LV-4601,Liepu iela,36,,Rēzekne,,
LV-4601,Liepu iela,37,,Rēzekne,,
LV-4601,Liepu iela,38,,Rēzekne,,
LV-4601,Liepu iela,40,,Rēzekne,,
LV-4601,Liepu iela,42,,Rēzekne,,
LV-4601,Liepu iela,44,,Rēzekne,,
LV-4601,Liepu iela,46,,Rēzekne,,
LV-4601,Liepu iela,48,,Rēzekne,,
LV-4601,Liepu iela,50,,Rēzekne,,
LV-4601,Liepu iela,52,,Rēzekne,,
LV-4601,Liepu iela,54,,Rēzekne,,
LV-4601,Liepu iela,56,,Rēzekne,,
LV-4601,Liepu iela,58,,Rēzekne,,
LV-4601,Liepu iela,60,,Rēzekne,,
LV-4601,Liepu iela,62,,Rēzekne,,
LV-4601,Liepu iela,64,,Rēzekne,,
LV-4601,Liepu iela,66,,Rēzekne,,
LV-4601,Liepu iela,68,,Rēzekne,,
LV-4601,Liepu iela,70,,Rēzekne,,
LV-4601,Liepu iela,72,,Rēzekne,,
LV-4601,Liepu iela,74,,Rēzekne,,
LV-4601,Liepu iela,76,,Rēzekne,,
LV-4601,Liepu iela,78,,Rēzekne,,
LV-4601,Liepu iela,80,,Rēzekne,,
LV-4601,Liepu iela,82,,Rēzekne,,
LV-4601,Liepu iela,84,,Rēzekne,,
LV-4601,Liepu iela,86,,Rēzekne,,
LV-4601,Liepu iela,88,,Rēzekne,,
LV-4601,Liepu iela,90,,Rēzekne,,
LV-4601,Liepu iela,92,,Rēzekne,,
LV-4601,Liepu iela,94,,Rēzekne,,
LV-4601,Liepu iela,96,,Rēzekne,,
LV-4601,Liepu iela,97A,,Rēzekne,,
LV-4601,Liepu iela,98,,Rēzekne,,
LV-4601,Liepu iela,99,,Rēzekne,,
LV-4601,Liepu iela,100,,Rēzekne,,
LV-4601,Liepu iela,102,,Rēzekne,,
LV-4601,Liepu iela,106,,Rēzekne,,
LV-4601,Liepu iela,108,,Rēzekne,,
LV-4601,Liepu iela,110,,Rēzekne,,
LV-4601,Liepu iela,112,,Rēzekne,,
LV-4601,Liepu iela,113,,Rēzekne,,
LV-4601,Liepu iela,114,,Rēzekne,,
LV-4601,Liepu iela,116,,Rēzekne,,
LV-4601,Liepu iela,118,,Rēzekne,,
LV-4601,Liepājas iela,7,,Rēzekne,,
LV-4601,Liepājas iela,14,,Rēzekne,,
LV-4601,Liepājas iela,16,,Rēzekne,,
LV-4601,Liepājas iela,16B,,Rēzekne,,
LV-4601,Liepājas iela,16C,,Rēzekne,,
LV-4601,Liepājas iela,18A,,Rēzekne,,
LV-4601,Liepājas iela,19,,Rēzekne,,
LV-4601,Lokomotīvju iela,6,,Rēzekne,,
LV-4601,Lokomotīvju iela,7,,Rēzekne,,
LV-4601,Lokomotīvju iela,8,,Rēzekne,,
LV-4601,Lokomotīvju iela,9,,Rēzekne,,
LV-4601,Lokomotīvju iela,9A,,Rēzekne,,
LV-4601,Lokomotīvju iela,10,,Rēzekne,,
LV-4601,Lokomotīvju iela,11,,Rēzekne,,
LV-4601,Lokomotīvju iela,12,,Rēzekne,,
LV-4601,Lokomotīvju iela,13,,Rēzekne,,
LV-4601,Lokomotīvju iela,14,,Rēzekne,,
LV-4601,Lokomotīvju iela,14A,,Rēzekne,,
LV-4601,Lokomotīvju iela,15A,,Rēzekne,,
LV-4601,Lokomotīvju iela,16,,Rēzekne,,
LV-4601,Lokomotīvju iela,18,,Rēzekne,,
LV-4601,Lokomotīvju iela,23,,Rēzekne,,
LV-4601,Lubānas iela,3,,Rēzekne,,
LV-4601,Lubānas iela,5,,Rēzekne,,
LV-4601,Lubānas iela,6,,Rēzekne,,
LV-4601,Lubānas iela,7,,Rēzekne,,
LV-4601,Lubānas iela,8,,Rēzekne,,
LV-4601,Lubānas iela,15,,Rēzekne,,
LV-4601,Lubānas iela,17,,Rēzekne,,
LV-4601,Lubānas iela,19,,Rēzekne,,
LV-4601,Lubānas iela,21,,Rēzekne,,
LV-4601,Lubānas iela,23,,Rēzekne,,
LV-4601,Lubānas iela,25,,Rēzekne,,
LV-4601,Lubānas iela,28,,Rēzekne,,
LV-4601,Lubānas iela,28A,,Rēzekne,,
LV-4601,Lubānas iela,30,,Rēzekne,,
LV-4601,Lubānas iela,32,,Rēzekne,,
LV-4601,Lubānas iela,34,,Rēzekne,,
LV-4601,Lubānas iela,35,,Rēzekne,,
LV-4601,Lubānas iela,44,,Rēzekne,,
LV-4601,Lubānas iela,47,,Rēzekne,,
LV-4601,Lubānas iela,49,,Rēzekne,,
LV-4601,Lubānas iela,50,,Rēzekne,,
LV-4601,Lubānas iela,51,,Rēzekne,,
LV-4601,Lubānas iela,52,,Rēzekne,,
LV-4601,Lubānas iela,54,,Rēzekne,,
LV-4601,Lubānas iela,56,,Rēzekne,,
LV-4601,Lubānas iela,58,,Rēzekne,,
LV-4601,Lubānas iela,59,,Rēzekne,,
LV-4601,Lubānas iela,60,,Rēzekne,,
LV-4601,Lubānas iela,61,,Rēzekne,,
LV-4601,Lubānas iela,62,,Rēzekne,,
LV-4601,Lubānas iela,63,,Rēzekne,,
LV-4601,Lubānas iela,65,,Rēzekne,,
LV-4601,Lubānas iela,66,,Rēzekne,,
LV-4601,Lubānas iela,72,,Rēzekne,,
LV-4601,Lubānas iela,74,,Rēzekne,,
LV-4601,Ludzas iela,2,,Rēzekne,,
LV-4601,Ludzas iela,2A,,Rēzekne,,
LV-4601,Ludzas iela,4,,Rēzekne,,
LV-4601,Ludzas iela,8,,Rēzekne,,
LV-4601,Ludzas iela,8A,,Rēzekne,,
LV-4601,Ludzas iela,9,,Rēzekne,,
LV-4601,Ludzas iela,9A,,Rēzekne,,
LV-4601,Ludzas iela,10,,Rēzekne,,
LV-4601,Ludzas iela,13,,Rēzekne,,
LV-4601,Ludzas iela,14,,Rēzekne,,
LV-4601,Ludzas iela,15,,Rēzekne,,
LV-4601,Ludzas iela,24,,Rēzekne,,
LV-4601,Ludzas iela,26,,Rēzekne,,
LV-4601,Ludzas iela,30,,Rēzekne,,
LV-4601,Ludzas iela,32,,Rēzekne,,
LV-4601,Ludzas iela,34,,Rēzekne,,
LV-4601,Ludzas iela,35,,Rēzekne,,
LV-4601,Ludzas iela,36,,Rēzekne,,
LV-4601,Ludzas iela,36A,,Rēzekne,,
LV-4601,Ludzas iela,39,,Rēzekne,,
LV-4601,Ludzas iela,40,,Rēzekne,,
LV-4601,Ludzas iela,41,,Rēzekne,,
LV-4601,Ludzas iela,43,,Rēzekne,,
LV-4601,Ludzas iela,43A,,Rēzekne,,
LV-4601,Ludzas iela,44,,Rēzekne,,
LV-4601,Ludzas iela,45,,Rēzekne,,
LV-4601,Ludzas iela,46,,Rēzekne,,
LV-4601,Ludzas iela,47,,Rēzekne,,
LV-4601,Ludzas iela,49,,Rēzekne,,
LV-4601,Ludzas iela,51,,Rēzekne,,
LV-4601,Ludzas iela,52,,Rēzekne,,
LV-4601,Ludzas iela,52A,,Rēzekne,,
LV-4601,Līkā iela,1,,Rēzekne,,
LV-4601,Līkā iela,2,,Rēzekne,,
LV-4601,Līkā iela,3,,Rēzekne,,
LV-4601,Līkā iela,4,,Rēzekne,,
LV-4601,Līkā iela,5,,Rēzekne,,
LV-4601,Līkā iela,6,,Rēzekne,,
LV-4601,Līkā iela,7,,Rēzekne,,
LV-4601,Līkā iela,9,,Rēzekne,,
LV-4601,Līkā iela,10,,Rēzekne,,
LV-4601,Līkā iela,11,,Rēzekne,,
LV-4601,Līkā iela,12,,Rēzekne,,
LV-4601,Līkā iela,13,,Rēzekne,,
LV-4601,Līkā iela,14,,Rēzekne,,
LV-4601,Līkā iela,15,,Rēzekne,,
LV-4601,Līkā iela,16,,Rēzekne,,
LV-4601,Līkā iela,17,,Rēzekne,,
LV-4601,Līkā iela,18,,Rēzekne,,
LV-4601,Līkā iela,19,,Rēzekne,,
LV-4601,Līkā iela,21,,Rēzekne,,
LV-4601,Līkā iela,23,,Rēzekne,,
LV-4601,Līkā iela,25,,Rēzekne,,
LV-4601,Līkā iela,27,,Rēzekne,,
LV-4601,Līkā iela,31,,Rēzekne,,
LV-4601,Līkā iela,33,,Rēzekne,,
LV-4601,Līkā iela,35,,Rēzekne,,
LV-4601,Līkā iela,37,,Rēzekne,,
LV-4601,Līkā iela,39,,Rēzekne,,
LV-4601,Līkā iela,41,,Rēzekne,,
LV-4601,Mazā iela,3,,Rēzekne,,
LV-4601,Mazā iela,4,,Rēzekne,,
LV-4601,Mazā iela,5,,Rēzekne,,
LV-4601,Mazā iela,6,,Rēzekne,,
LV-4601,Mazā iela,8,,Rēzekne,,
LV-4601,Mazā iela,9,,Rēzekne,,
LV-4601,Mazā iela,10,,Rēzekne,,
LV-4601,Mazā iela,11,,Rēzekne,,
LV-4601,Mediķu iela,2,,Rēzekne,,
LV-4601,Mediķu iela,2A,,Rēzekne,,
LV-4601,Mediķu iela,3,,Rēzekne,,
LV-4601,Mediķu iela,3A,,Rēzekne,,
LV-4601,Mediķu iela,4,,Rēzekne,,
LV-4601,Mediķu iela,5,,Rēzekne,,
LV-4601,Mediķu iela,6,,Rēzekne,,
LV-4601,Mediķu iela,7,,Rēzekne,,
LV-4601,Mediķu iela,8,,Rēzekne,,
LV-4601,Mediķu iela,10,,Rēzekne,,
LV-4601,Mediķu iela,12,,Rēzekne,,
LV-4601,Mediķu iela,12A,,Rēzekne,,
LV-4601,Meža iela,1,,Rēzekne,,
LV-4601,Meža iela,3,,Rēzekne,,
LV-4601,Meža iela,4,,Rēzekne,,
LV-4601,Meža iela,5,,Rēzekne,,
LV-4601,Meža iela,6,,Rēzekne,,
LV-4601,Meža iela,6B,,Rēzekne,,
LV-4601,Meža iela,7,,Rēzekne,,
LV-4601,Meža iela,9,,Rēzekne,,
LV-4601,Meža iela,11,,Rēzekne,,
LV-4601,Meža iela,13,,Rēzekne,,
LV-4601,Meža iela,17,,Rēzekne,,
LV-4601,Meža iela,17B,,Rēzekne,,
LV-4601,Meža iela,17 k-5,,Rēzekne,,
LV-4601,Meža iela,19,,Rēzekne,,
LV-4601,Meža iela,21,,Rēzekne,,
LV-4601,Meža iela,23,,Rēzekne,,
LV-4601,Meža iela,25,,Rēzekne,,
LV-4601,Meža iela,27,,Rēzekne,,
LV-4601,Meža iela,29,,Rēzekne,,
LV-4601,Meža iela,31,,Rēzekne,,
LV-4601,Meža iela,31A,,Rēzekne,,
LV-4601,Meža iela,33A,,Rēzekne,,
LV-4601,Meža iela,37,,Rēzekne,,
LV-4601,Meža iela,45,,Rēzekne,,
LV-4601,Meža iela,47,,Rēzekne,,
LV-4601,Miera iela,4,,Rēzekne,,
LV-4601,Miera iela,5,,Rēzekne,,
LV-4601,Miera iela,6,,Rēzekne,,
LV-4601,Miera iela,7,,Rēzekne,,
LV-4601,Miera iela,8,,Rēzekne,,
LV-4601,Miera iela,9,,Rēzekne,,
LV-4601,Miera iela,10,,Rēzekne,,
LV-4601,Miera iela,11,,Rēzekne,,
LV-4601,Miera iela,12,,Rēzekne,,
LV-4601,Miera iela,13,,Rēzekne,,
LV-4601,Miera iela,14,,Rēzekne,,
LV-4601,Miera iela,18,,Rēzekne,,
LV-4601,Miera iela,20,,Rēzekne,,
LV-4601,Miera iela,21,,Rēzekne,,
LV-4601,Miera iela,22,,Rēzekne,,
LV-4601,Miera iela,23,,Rēzekne,,
LV-4601,Miera iela,24,,Rēzekne,,
LV-4601,Miera iela,25,,Rēzekne,,
LV-4601,Miera iela,26,,Rēzekne,,
LV-4601,Miera iela,27,,Rēzekne,,
LV-4601,Miera iela,28,,Rēzekne,,
LV-4601,Miera iela,29,,Rēzekne,,
LV-4601,Miera iela,30,,Rēzekne,,
LV-4601,Miera iela,30A,,Rēzekne,,
LV-4601,Miera iela,31,,Rēzekne,,
LV-4601,Miera iela,32,,Rēzekne,,
LV-4601,Miera iela,33,,Rēzekne,,
LV-4601,Miera iela,34,,Rēzekne,,
LV-4601,Miera iela,35,,Rēzekne,,
LV-4601,Miera iela,37,,Rēzekne,,
LV-4601,Miera iela,38,,Rēzekne,,
LV-4601,Miera iela,39,,Rēzekne,,
LV-4601,Miera iela,40,,Rēzekne,,
LV-4601,Miera iela,42,,Rēzekne,,
LV-4601,Miera iela,43,,Rēzekne,,
LV-4601,Miera iela,44,,Rēzekne,,
LV-4601,Miera iela,45,,Rēzekne,,
LV-4601,Miera iela,46,,Rēzekne,,
LV-4601,Miera iela,47,,Rēzekne,,
LV-4601,Miera iela,48,,Rēzekne,,
LV-4601,Miera iela,49,,Rēzekne,,
LV-4601,Miera iela,50,,Rēzekne,,
LV-4601,Miera iela,51,,Rēzekne,,
LV-4601,Miera iela,52,,Rēzekne,,
LV-4601,Miera iela,54,,Rēzekne,,
LV-4601,Miera iela,55,,Rēzekne,,
LV-4601,Miera iela,57,,Rēzekne,,
LV-4601,Miera iela,58,,Rēzekne,,
LV-4601,Miera iela,59,,Rēzekne,,
LV-4601,Miera iela,60,,Rēzekne,,
LV-4601,Miera iela,61,,Rēzekne,,
LV-4601,Miera iela,62,,Rēzekne,,
LV-4601,Miera iela,63,,Rēzekne,,
LV-4601,Miera iela,63A,,Rēzekne,,
LV-4601,Miera iela,64,,Rēzekne,,
LV-4601,Miera iela,65,,Rēzekne,,
LV-4601,Miera iela,66,,Rēzekne,,
LV-4601,Miera iela,68,,Rēzekne,,
LV-4601,Miera iela,70,,Rēzekne,,
LV-4601,Miera iela,72,,Rēzekne,,
LV-4601,Miera iela,78,,Rēzekne,,
LV-4601,N. Rancāna iela,1,,Rēzekne,,
LV-4601,N. Rancāna iela,4,,Rēzekne,,
LV-4601,N. Rancāna iela,6,,Rēzekne,,
LV-4601,N. Rancāna iela,8A,,Rēzekne,,
LV-4601,N. Rancāna iela,10,,Rēzekne,,
LV-4601,N. Rancāna iela,11,,Rēzekne,,
LV-4601,N. Rancāna iela,12,,Rēzekne,,
LV-4601,N. Rancāna iela,13,,Rēzekne,,
LV-4601,N. Rancāna iela,14,,Rēzekne,,
LV-4601,N. Rancāna iela,15,,Rēzekne,,
LV-4601,N. Rancāna iela,16,,Rēzekne,,
LV-4601,N. Rancāna iela,17,,Rēzekne,,
LV-4601,N. Rancāna iela,18,,Rēzekne,,
LV-4601,N. Rancāna iela,19,,Rēzekne,,
LV-4601,N. Rancāna iela,20,,Rēzekne,,
LV-4601,N. Rancāna iela,21,,Rēzekne,,
LV-4601,N. Rancāna iela,23,,Rēzekne,,
LV-4601,N. Rancāna iela,24,,Rēzekne,,
LV-4601,N. Rancāna iela,25,,Rēzekne,,
LV-4601,N. Rancāna iela,26,,Rēzekne,,
LV-4601,N. Rancāna iela,27,,Rēzekne,,
LV-4601,N. Rancāna iela,28,,Rēzekne,,
LV-4601,N. Rancāna iela,29,,Rēzekne,,
LV-4601,N. Rancāna iela,29A,,Rēzekne,,
LV-4601,N. Rancāna iela,29B,,Rēzekne,,
LV-4601,N. Rancāna iela,30,,Rēzekne,,
LV-4601,N. Rancāna iela,30A,,Rēzekne,,
LV-4601,N. Rancāna iela,30B,,Rēzekne,,
LV-4601,N. Rancāna iela,32,,Rēzekne,,
